Trial	DayAfter1Apr	Pool	Location	Pond	Select	Cline	Cline2	FamilyCode	Family	Rep	Hours	Event	TrialPool	Night
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	1	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	0	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	0	TR4PO8	yes
4	32	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	B	46	0	TR4PO8	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	1	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	B	46	0	TR4PO9	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	1	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	0	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	0	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	0	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	0	TR4PO10	yes
4	32	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	B	46	0	TR4PO10	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	1	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	1	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	1	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	B	46	0	TR4PO11	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	1	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	1	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	B	46	0	TR4PO13	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	B	46	0	TR4PO14	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	1	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	1	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	1	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	1	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	B	46	0	TR4PO15	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	1	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	1	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	B	46	0	TR4PO16	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	1	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	B	46	0	TR4PO17	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	1	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	1	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	1	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	1	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	B	46	0	TR4PO18	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	B	46	0	TR4PO19	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	1	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	1	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	1	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	1	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	0	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	0	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	0	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	0	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	0	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	0	TR4PO20	yes
4	32	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	B	46	0	TR4PO20	yes
